Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters,fast_mimic
32,10.0,4983,0.27047326299361885,"[0.0, 0.0, 0.0, 1.0]",False,150,0.75,512,True
64,10.0,9815,0.5256425099796616,"[0.0, 0.0, 0.0, 1.0]",False,150,0.75,512,True
128,10.0,19479,1.0363525299762841,"[0.0, 0.0, 0.0, 1.0]",False,150,0.75,512,True
256,10.0,38807,2.0415412449801806,"[0.0, 0.0, 0.0, 1.0]",False,150,0.75,512,True
512,10.0,75802,3.919963533000555,"[0.0, 0.0, 0.0, 1.0]",False,150,0.75,512,True
0,7.5,200,0.00399993802420795,"[1, 1, 0, 0]",False,200,0.25,512,True
1,10.0,402,0.01533863801159896,"[0.0, 0.0, 0.0, 1.0]",False,200,0.25,512,True
2,10.0,603,0.027023881004424766,"[0.0, 0.0, 0.0, 1.0]",False,200,0.25,512,True
4,10.0,1005,0.04677411902230233,"[0.0, 0.0, 0.0, 1.0]",False,200,0.25,512,True
8,10.0,1809,0.0830304560076911,"[0.0, 0.0, 0.0, 1.0]",False,200,0.25,512,True
16,10.0,3417,0.15403580400743522,"[0.0, 0.0, 0.0, 1.0]",False,200,0.25,512,True
32,10.0,6633,0.2918586040032096,"[0.0, 0.0, 0.0, 1.0]",False,200,0.25,512,True
64,10.0,13065,0.5624956250248943,"[0.0, 0.0, 0.0, 1.0]",False,200,0.25,512,True
128,10.0,25929,1.114325701026246,"[0.0, 0.0, 0.0, 1.0]",False,200,0.25,512,True
256,10.0,51657,2.169073090015445,"[0.0, 0.0, 0.0, 1.0]",False,200,0.25,512,True
512,10.0,100902,4.178609071997926,"[0.0, 0.0, 0.0, 1.0]",False,200,0.25,512,True
0,7.5,200,0.004085091990418732,"[1, 1, 0, 0]",False,200,0.5,512,True
1,10.0,402,0.01610457300557755,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
2,10.0,603,0.028727481985697523,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
4,10.0,1005,0.05037402600282803,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
8,10.0,1809,0.0883471749839373,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
16,10.0,3417,0.1595232319959905,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
32,10.0,6633,0.2993393109936733,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
64,10.0,13065,0.5759702869981993,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
128,10.0,25929,1.1149106349912472,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
256,10.0,51657,2.1634404869982973,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
512,10.0,100902,4.1855013739841525,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
0,7.5,200,0.004088426998350769,"[1, 1, 0, 0]",False,200,0.75,512,True
1,10.0,402,0.017073966999305412,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
2,10.0,603,0.0306730640004389,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
4,10.0,1005,0.05322223299299367,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
8,10.0,1809,0.09270246099913493,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
16,10.0,3417,0.16678234399296343,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
32,10.0,6633,0.30894680999335833,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
64,10.0,13065,0.5874169729941059,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
128,10.0,25929,1.1298186189960688,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
256,10.0,51657,2.1978927569871303,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
512,10.0,100902,4.21259961699252,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
0,7.5,250,0.0054233240080066025,"[1, 1, 0, 0]",False,250,0.25,512,True
1,10.0,502,0.019547047995729372,"[0.0, 0.0, 0.0, 1.0]",False,250,0.25,512,True
2,10.0,753,0.034415730013279244,"[0.0, 0.0, 0.0, 1.0]",False,250,0.25,512,True
4,10.0,1255,0.05928981601027772,"[0.0, 0.0, 0.0, 1.0]",False,250,0.25,512,True
8,10.0,2259,0.10158317000605166,"[0.0, 0.0, 0.0, 1.0]",False,250,0.25,512,True
16,10.0,4267,0.17892746199504472,"[0.0, 0.0, 0.0, 1.0]",False,250,0.25,512,True
32,10.0,8283,0.32832479701028205,"[0.0, 0.0, 0.0, 1.0]",False,250,0.25,512,True
64,10.0,16315,0.6263777510030195,"[0.0, 0.0, 0.0, 1.0]",False,250,0.25,512,True
128,10.0,32379,1.208568889007438,"[0.0, 0.0, 0.0, 1.0]",False,250,0.25,512,True
256,10.0,64507,2.3700045100122225,"[0.0, 0.0, 0.0, 1.0]",False,250,0.25,512,True
512,10.0,126002,4.5573499820020515,"[0.0, 0.0, 0.0, 1.0]",False,250,0.25,512,True
0,7.5,250,0.004915782978059724,"[1, 1, 0, 0]",False,250,0.5,512,True
1,10.0,502,0.019853263976983726,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
2,10.0,753,0.03521642799023539,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
4,10.0,1255,0.059826126002008095,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
8,10.0,2259,0.10292963800020516,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
16,10.0,4267,0.18336529098451138,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
32,10.0,8283,0.33462589199189097,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
64,10.0,16315,0.6314832950010896,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
128,10.0,32379,1.2031150439870544,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
256,10.0,64507,2.3568177149863914,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
512,10.0,126002,4.552368692995515,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
0,7.5,250,0.004874603997450322,"[1, 1, 0, 0]",False,250,0.75,512,True
1,10.0,502,0.020627949998015538,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
2,10.0,753,0.03658713700133376,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
4,10.0,1255,0.06147180701373145,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
8,10.0,2259,0.10465882599237375,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
16,10.0,4267,0.1862206130172126,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
32,10.0,8283,0.34289020401774906,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
64,10.0,16315,0.660357529995963,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
128,10.0,32379,1.2949235750129446,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
256,10.0,64507,2.5602367969986517,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
512,10.0,126002,4.993649426003685,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
