Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
1,0.0,2,0.0034922689956147224,"[0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",geometric,100,0.99,0.001,99.99649021396476,100,512
2,0.0,4,0.005890511005418375,"[0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",geometric,100,0.99,0.001,99.99408001384278,100,512
4,0.0,8,0.008408586989389732,"[0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",geometric,100,0.99,0.001,99.99154944474986,100,512
8,0.0,16,0.010900062014115974,"[0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1]",geometric,100,0.99,0.001,99.98904567162378,100,512
16,2.0,32,0.013867645990103483,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0]",geometric,100,0.99,0.001,99.98606352124764,100,512
32,3.0,64,0.016921350004849955,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0]",geometric,100,0.99,0.001,99.98299492096316,100,512
64,1.0,128,0.020427551993634552,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0]",geometric,100,0.99,0.001,99.97947173151735,100,512
128,4.0,256,0.02767060199403204,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",geometric,100,0.99,0.001,99.97219398225904,100,512
256,1.0,511,0.04030994599452242,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",geometric,100,0.99,0.001,99.95949535579864,100,512
512,14.0,988,0.07444014798966236,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]",geometric,100,0.99,0.001,99.92521313050197,100,512
0,0.0,0,6.026399205438793e-05,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",geometric,200,0.99,0.001,199.99987886536468,200,512
1,0.0,2,0.002801725990138948,"[0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",geometric,200,0.99,0.001,199.9943684218541,200,512
2,0.0,4,0.005793760996311903,"[0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",geometric,200,0.99,0.001,199.98835449028434,200,512
4,0.0,8,0.008734732982702553,"[0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",geometric,200,0.99,0.001,199.98244337061982,200,512
8,0.0,16,0.01187621898134239,"[0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1]",geometric,200,0.99,0.001,199.9761294267376,200,512
16,2.0,32,0.014884652977343649,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0]",geometric,200,0.99,0.001,199.97008308548055,200,512
32,3.0,64,0.018110181001247838,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0]",geometric,200,0.99,0.001,199.96360063240078,200,512
64,1.0,128,0.02213786999345757,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0]",geometric,200,0.99,0.001,199.95550634424458,200,512
128,4.0,256,0.028827939997427166,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",geometric,200,0.99,0.001,199.94206229777666,200,512
256,1.0,511,0.04207316899555735,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",geometric,200,0.99,0.001,199.91544798188295,200,512
512,31.0,976,0.07757911898079328,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",geometric,200,0.99,0.001,199.84412153662458,200,512
0,0.0,0,5.6169985327869654e-05,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",geometric,250,0.99,0.001,249.99985886823546,250,512
1,0.0,2,0.0031887689838185906,"[0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",geometric,250,0.99,0.001,249.99198807857286,250,512
2,0.0,4,0.0066306729859206825,"[0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",geometric,250,0.99,0.001,249.98334043249622,250,512
4,0.0,8,0.010504321980988607,"[0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",geometric,250,0.99,0.001,249.97360840217536,250,512
8,0.0,16,0.013830151001457125,"[0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1]",geometric,250,0.99,0.001,249.96525299931454,250,512
16,2.0,32,0.0171917479892727,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0]",geometric,250,0.99,0.001,249.95680802122362,250,512
32,3.0,64,0.02088124697911553,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0]",geometric,250,0.99,0.001,249.94753961865834,250,512
64,1.0,128,0.02581455698236823,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0]",geometric,250,0.99,0.001,249.93514717133826,250,512
128,4.0,256,0.03234637598507106,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",geometric,250,0.99,0.001,249.91874022359153,250,512
256,1.0,511,0.0463314879743848,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",geometric,250,0.99,0.001,249.88361534550265,250,512
512,32.0,1002,0.08117027700063772,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",geometric,250,0.99,0.001,249.79613602995738,250,512
