Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
512,10.0,4020,2.868217386014294,"[1, 0, 1, 0]",10,512,7
0,0.0,4020,2.8795479020045605,"[1, 0, 0, 1]",10,512,8
1,2.5,4022,2.8912576280126814,"[1, 0, 0, 0]",10,512,8
2,7.5,4024,2.9024224640161265,"[1, 1, 0, 0]",10,512,8
4,7.5,4026,2.9151822560233995,"[1, 1, 0, 0]",10,512,8
8,7.5,4030,2.9301947860221844,"[1, 1, 0, 0]",10,512,8
16,7.5,4038,2.9493564950244036,"[1, 1, 0, 0]",10,512,8
32,7.5,4054,2.9778521740227006,"[1, 1, 0, 0]",10,512,8
64,7.5,4086,3.0219037040078547,"[1, 1, 0, 0]",10,512,8
128,7.5,4150,3.102935590024572,"[1, 1, 0, 0]",10,512,8
256,7.5,4278,3.2572584530280437,"[1, 1, 0, 0]",10,512,8
512,7.5,4524,3.5643027940241154,"[1, 1, 0, 0]",10,512,8
0,0.0,4524,3.575882086006459,"[1, 0, 0, 1]",10,512,9
1,10.0,4526,3.5880943720112555,"[0, 0, 0, 1]",10,512,9
2,10.0,4527,3.600081732001854,"[0, 0, 0, 1]",10,512,9
4,10.0,4529,3.61347633600235,"[0, 0, 0, 1]",10,512,9
8,10.0,4533,3.6293019390141126,"[0, 0, 0, 1]",10,512,9
16,10.0,4541,3.649995623010909,"[0, 0, 0, 1]",10,512,9
32,10.0,4557,3.681078713008901,"[0, 0, 0, 1]",10,512,9
64,10.0,4589,3.730064396018861,"[0, 0, 0, 1]",10,512,9
128,10.0,4653,3.81847270502476,"[0, 0, 0, 1]",10,512,9
256,10.0,4781,3.9890631230082363,"[0, 0, 0, 1]",10,512,9
512,10.0,5026,4.328226450015791,"[0, 0, 0, 1]",10,512,9
0,0.0,5026,4.340326100005768,"[0, 0, 1, 1]",10,512,10
1,0.0,5027,4.353984253015369,"[0, 0, 1, 1]",10,512,10
2,0.0,5028,4.3676148440281395,"[0, 0, 1, 1]",10,512,10
4,10.0,5032,4.382735914026853,"[1, 0, 1, 0]",10,512,10
