Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
4,0.0,8,0.008705002022907138,"[1, 0, 0, 1]",geometric,200,0.99,0.001,199.98250312660898,200,512
8,0.0,16,0.012255945999640971,"[0, 1, 1, 0]",geometric,200,0.99,0.001,199.97536624247985,200,512
16,0.0,32,0.015516436018515378,"[0, 0, 0, 0]",geometric,200,0.99,0.001,199.96881335312307,200,512
32,0.0,64,0.019160331023158506,"[0, 0, 0, 0]",geometric,200,0.99,0.001,199.96149015562688,200,512
64,7.5,128,0.023937848018249497,"[1, 1, 0, 0]",geometric,200,0.99,0.001,199.951889105135,200,512
128,10.0,256,0.03283614001702517,"[1, 0, 1, 0]",geometric,200,0.99,0.001,199.93400804268083,200,512
256,10.0,501,0.04921986101544462,"[0, 0, 0, 1]",geometric,200,0.99,0.001,199.90108923963967,200,512
512,10.0,858,0.09006758400937542,"[1, 0, 1, 0]",geometric,200,0.99,0.001,199.8190400219379,200,512
0,0.0,0,0.00012748100562021136,"[0, 0, 1, 1]",geometric,250,0.99,0.001,249.99967969347483,250,512
1,0.0,2,0.003935725020710379,"[1, 0, 1, 1]",geometric,250,0.99,0.001,249.99011135600443,250,512
2,0.0,4,0.007336740003665909,"[1, 1, 1, 1]",geometric,250,0.99,0.001,249.98156650434427,250,512
4,0.0,8,0.010637867002515122,"[1, 0, 0, 1]",geometric,250,0.99,0.001,249.9732728947431,250,512
8,0.0,16,0.014162277017021552,"[0, 1, 1, 0]",geometric,250,0.99,0.001,249.96441862219132,250,512
16,0.0,32,0.018583969998871908,"[0, 0, 0, 0]",geometric,250,0.99,0.001,249.95331057535265,250,512
32,0.0,64,0.02287956399959512,"[0, 0, 0, 0]",geometric,250,0.99,0.001,249.94251978336925,250,512
64,7.5,128,0.028096398018533364,"[1, 1, 0, 0]",geometric,250,0.99,0.001,249.92941540715546,250,512
128,10.0,256,0.03657364100217819,"[1, 0, 1, 0]",geometric,250,0.99,0.001,249.90812254320738,250,512
256,0.0,504,0.05300577901653014,"[0, 0, 0, 0]",geometric,250,0.99,0.001,249.86685399798637,250,512
512,10.0,890,0.09411732101580128,"[1, 0, 1, 0]",geometric,250,0.99,0.001,249.76363413666178,250,512
