Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
32,0.0,1045,0.5391099939879496,"[1, 1, 1, 1]",15,512,2
64,0.0,1077,0.5626882810029201,"[1, 1, 1, 1]",15,512,2
128,0.0,1141,0.596652725012973,"[1, 1, 1, 1]",15,512,2
256,0.0,1269,0.6537085559975822,"[1, 1, 1, 1]",15,512,2
512,0.0,1513,0.7612488570157439,"[1, 1, 1, 1]",15,512,2
0,10.0,1513,0.7759615510003641,"[1, 0, 1, 0]",15,512,3
1,10.0,1514,0.7909694479894824,"[1, 0, 1, 0]",15,512,3
2,10.0,1515,0.8059596809907816,"[1, 0, 1, 0]",15,512,3
4,10.0,1517,0.8215024890087079,"[1, 0, 1, 0]",15,512,3
8,10.0,1521,0.8375701649929397,"[1, 0, 1, 0]",15,512,3
16,10.0,1529,0.8553340100042988,"[1, 0, 1, 0]",15,512,3
32,10.0,1545,0.8765763379924465,"[1, 0, 1, 0]",15,512,3
64,10.0,1577,0.9047278660000302,"[1, 0, 1, 0]",15,512,3
128,10.0,1641,0.9481031119939871,"[1, 0, 1, 0]",15,512,3
256,10.0,1769,1.0223100039875135,"[1, 0, 1, 0]",15,512,3
512,10.0,2013,1.1621474029961973,"[1, 0, 1, 0]",15,512,3
0,0.0,2013,1.1780053330003284,"[1, 1, 1, 0]",15,512,4
1,0.0,2014,1.1941878469951916,"[1, 1, 1, 0]",15,512,4
2,7.5,2016,1.210521533008432,"[1, 1, 0, 0]",15,512,4
4,7.5,2018,1.2275645589979831,"[1, 1, 0, 0]",15,512,4
8,7.5,2022,1.245271119987592,"[1, 1, 0, 0]",15,512,4
16,7.5,2030,1.2647159679909237,"[1, 1, 0, 0]",15,512,4
32,7.5,2046,1.288735425012419,"[1, 1, 0, 0]",15,512,4
64,7.5,2078,1.321857809991343,"[1, 1, 0, 0]",15,512,4
128,7.5,2142,1.373405234015081,"[1, 1, 0, 0]",15,512,4
256,7.5,2270,1.4646341330080759,"[1, 1, 0, 0]",15,512,4
512,7.5,2516,1.6447762770112604,"[1, 1, 0, 0]",15,512,4
0,10.0,2516,1.6612668620073237,"[1, 0, 1, 0]",15,512,5
1,10.0,2517,1.6781357169966213,"[1, 0, 1, 0]",15,512,5
2,10.0,2518,1.6951415050134528,"[1, 0, 1, 0]",15,512,5
4,10.0,2520,1.7128332320135087,"[1, 0, 1, 0]",15,512,5
8,10.0,2524,1.732087134005269,"[1, 0, 1, 0]",15,512,5
16,10.0,2532,1.7542213390115649,"[1, 0, 1, 0]",15,512,5
32,10.0,2548,1.7817626580072101,"[1, 0, 1, 0]",15,512,5
64,10.0,2580,1.8199822349997703,"[1, 0, 1, 0]",15,512,5
128,10.0,2644,1.8802430829964578,"[1, 0, 1, 0]",15,512,5
256,10.0,2772,1.988199571002042,"[1, 0, 1, 0]",15,512,5
512,10.0,3016,2.2000977949937806,"[1, 0, 1, 0]",15,512,5
0,0.0,3016,2.2179423900088295,"[1, 1, 1, 1]",15,512,6
1,0.0,3017,2.2356257819919847,"[1, 1, 1, 1]",15,512,6
2,0.0,3018,2.253223006002372,"[1, 1, 1, 1]",15,512,6
4,0.0,3020,2.2720001520065125,"[1, 1, 1, 1]",15,512,6
8,0.0,3024,2.2923213439935353,"[1, 1, 1, 1]",15,512,6
16,0.0,3032,2.3161137269926257,"[1, 1, 1, 1]",15,512,6
32,0.0,3048,2.3455627629882656,"[1, 1, 1, 1]",15,512,6
64,0.0,3080,2.3879183089884464,"[1, 1, 1, 1]",15,512,6
128,0.0,3144,2.4576675730058923,"[1, 1, 1, 1]",15,512,6
256,0.0,3272,2.585671315988293,"[1, 1, 1, 1]",15,512,6
512,0.0,3516,2.832019669993315,"[1, 1, 1, 1]",15,512,6
0,0.0,3516,2.850008898996748,"[1, 0, 1, 1]",15,512,7
1,0.0,3517,2.8687331099936273,"[1, 0, 1, 1]",15,512,7
2,0.0,3518,2.88780581500032,"[1, 0, 1, 1]",15,512,7
4,10.0,3521,2.907631450012559,"[1, 0, 1, 0]",15,512,7
8,10.0,3525,2.9298445509921294,"[1, 0, 1, 0]",15,512,7
16,10.0,3533,2.955558017012663,"[1, 0, 1, 0]",15,512,7
32,10.0,3549,2.988534125004662,"[1, 0, 1, 0]",15,512,7
64,10.0,3581,3.0379625300120097,"[1, 0, 1, 0]",15,512,7
128,10.0,3645,3.118446957989363,"[1, 0, 1, 0]",15,512,7
256,10.0,3773,3.2623284489964135,"[1, 0, 1, 0]",15,512,7
512,10.0,4020,3.548879542009672,"[1, 0, 1, 0]",15,512,7
0,0.0,4020,3.5677011880034115,"[1, 0, 0, 1]",15,512,8
1,2.5,4022,3.58722677899641,"[1, 0, 0, 0]",15,512,8
2,7.5,4024,3.608267261995934,"[1, 1, 0, 0]",15,512,8
4,7.5,4026,3.629664028994739,"[1, 1, 0, 0]",15,512,8
8,7.5,4030,3.6536118590156548,"[1, 1, 0, 0]",15,512,8
16,7.5,4038,3.681238649005536,"[1, 1, 0, 0]",15,512,8
32,7.5,4054,3.7181007899926044,"[1, 1, 0, 0]",15,512,8
64,7.5,4086,3.7721707549935672,"[1, 1, 0, 0]",15,512,8
128,7.5,4150,3.862738026014995,"[1, 1, 0, 0]",15,512,8
256,7.5,4278,4.030967258004239,"[1, 1, 0, 0]",15,512,8
512,7.5,4524,4.341897192993201,"[1, 1, 0, 0]",15,512,8
0,0.0,4524,4.360955112002557,"[1, 0, 0, 1]",15,512,9
1,10.0,4526,4.38098426500801,"[0, 0, 0, 1]",15,512,9
2,10.0,4527,4.401047084014863,"[0, 0, 0, 1]",15,512,9
4,10.0,4529,4.422092202992644,"[0, 0, 0, 1]",15,512,9
8,10.0,4533,4.445654974988429,"[0, 0, 0, 1]",15,512,9
16,10.0,4541,4.47486747399671,"[0, 0, 0, 1]",15,512,9
32,10.0,4557,4.513757698005065,"[0, 0, 0, 1]",15,512,9
64,10.0,4589,4.575179806997767,"[0, 0, 0, 1]",15,512,9
128,10.0,4653,4.677553891990101,"[0, 0, 0, 1]",15,512,9
256,10.0,4781,4.860973356000613,"[0, 0, 0, 1]",15,512,9
512,10.0,5026,5.211336750013288,"[0, 0, 0, 1]",15,512,9
0,0.0,5026,5.2323315080138855,"[0, 0, 1, 1]",15,512,10
1,0.0,5027,5.253564645012375,"[0, 0, 1, 1]",15,512,10
2,0.0,5028,5.274427714000922,"[0, 0, 1, 1]",15,512,10
4,10.0,5032,5.296557672001654,"[1, 0, 1, 0]",15,512,10
8,10.0,5036,5.323253050009953,"[1, 0, 1, 0]",15,512,10
16,10.0,5044,5.353468688990688,"[1, 0, 1, 0]",15,512,10
32,10.0,5060,5.39510400799918,"[1, 0, 1, 0]",15,512,10
64,10.0,5092,5.45965186599642,"[1, 0, 1, 0]",15,512,10
128,10.0,5156,5.566896144009661,"[1, 0, 1, 0]",15,512,10
256,10.0,5284,5.784380327997496,"[1, 0, 1, 0]",15,512,10
512,10.0,5532,6.172679693001555,"[1, 0, 1, 0]",15,512,10
