Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
16,10.0,3417,0.20071227601147257,"[0, 0, 0, 1]",200,0.4,512
32,10.0,6633,0.3798730569833424,"[0, 0, 0, 1]",200,0.4,512
64,10.0,13065,0.7347443180042319,"[0, 0, 0, 1]",200,0.4,512
128,10.0,25929,1.4352027460117824,"[0, 0, 0, 1]",200,0.4,512
256,10.0,51657,2.845251379010733,"[0, 0, 0, 1]",200,0.4,512
512,10.0,100902,5.531792961992323,"[0, 0, 0, 1]",200,0.4,512
0,7.5,200,0.004139147000387311,"[1, 1, 0, 0]",200,0.5,512
1,10.0,402,0.02114206101396121,"[1, 0, 1, 0]",200,0.5,512
2,10.0,603,0.03767840901855379,"[1, 0, 1, 0]",200,0.5,512
4,10.0,1005,0.06596942801843397,"[1, 0, 1, 0]",200,0.5,512
8,10.0,1809,0.11703184500220232,"[1, 0, 1, 0]",200,0.5,512
16,10.0,3417,0.21207798301475123,"[1, 0, 1, 0]",200,0.5,512
32,10.0,6633,0.39503231502021663,"[1, 0, 1, 0]",200,0.5,512
64,10.0,13065,0.7481358430231921,"[1, 0, 1, 0]",200,0.5,512
128,10.0,25929,1.4527233200205956,"[1, 0, 1, 0]",200,0.5,512
256,10.0,51657,2.882424698007526,"[1, 0, 1, 0]",200,0.5,512
512,10.0,100902,5.6280731560254935,"[1, 0, 1, 0]",200,0.5,512
0,7.5,200,0.003924402990378439,"[1, 1, 0, 0]",200,0.6,512
1,10.0,402,0.020722760003991425,"[1, 0, 1, 0]",200,0.6,512
2,10.0,603,0.03758255401044153,"[1, 0, 1, 0]",200,0.6,512
4,10.0,1005,0.0655524680041708,"[1, 0, 1, 0]",200,0.6,512
8,10.0,1809,0.11537057999521494,"[1, 0, 1, 0]",200,0.6,512
16,10.0,3417,0.20913968898821622,"[1, 0, 1, 0]",200,0.6,512
32,10.0,6633,0.39266126399161294,"[1, 0, 1, 0]",200,0.6,512
64,10.0,13065,0.7626198710058816,"[1, 0, 1, 0]",200,0.6,512
128,10.0,25929,1.4883597010048106,"[1, 0, 1, 0]",200,0.6,512
256,10.0,51657,2.9359382250113413,"[1, 0, 1, 0]",200,0.6,512
512,10.0,100902,5.708328520995565,"[1, 0, 1, 0]",200,0.6,512
