Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0.0,100,0.002449138992233202,"[0, 1, 1, 0]",100,0.4,512
1,10.0,202,0.008723231992917135,"[1, 0, 1, 0]",100,0.4,512
2,10.0,303,0.014729100978001952,"[1, 0, 1, 0]",100,0.4,512
4,10.0,505,0.02615664797485806,"[1, 0, 1, 0]",100,0.4,512
8,10.0,909,0.048329727986129,"[1, 0, 1, 0]",100,0.4,512
16,10.0,1717,0.091408516978845,"[1, 0, 1, 0]",100,0.4,512
32,10.0,3333,0.17754610200063325,"[1, 0, 1, 0]",100,0.4,512
64,10.0,6565,0.35553392898873426,"[1, 0, 1, 0]",100,0.4,512
128,10.0,13029,0.7024778339837212,"[1, 0, 1, 0]",100,0.4,512
256,10.0,25957,1.4073905599943828,"[1, 0, 1, 0]",100,0.4,512
512,10.0,50702,2.7507656309753656,"[1, 0, 1, 0]",100,0.4,512
0,0.0,100,0.0020281419856473804,"[0, 1, 1, 0]",100,0.5,512
1,10.0,202,0.008647057984489948,"[1, 0, 1, 0]",100,0.5,512
2,10.0,303,0.015325913991546258,"[1, 0, 1, 0]",100,0.5,512
4,10.0,505,0.02767822498572059,"[1, 0, 1, 0]",100,0.5,512
8,10.0,909,0.05113097798312083,"[1, 0, 1, 0]",100,0.5,512
16,10.0,1717,0.09705660899635404,"[1, 0, 1, 0]",100,0.5,512
32,10.0,3333,0.18515137597569264,"[1, 0, 1, 0]",100,0.5,512
64,10.0,6565,0.3602609149820637,"[1, 0, 1, 0]",100,0.5,512
128,10.0,13029,0.7070150209765416,"[1, 0, 1, 0]",100,0.5,512
256,10.0,25957,1.4127489980019163,"[1, 0, 1, 0]",100,0.5,512
512,10.0,50702,2.777129572990816,"[1, 0, 1, 0]",100,0.5,512
0,0.0,100,0.002075936004985124,"[0, 1, 1, 0]",100,0.6,512
1,10.0,202,0.009952291002264246,"[1, 0, 1, 0]",100,0.6,512
2,10.0,303,0.017574562021763995,"[1, 0, 1, 0]",100,0.6,512
4,10.0,505,0.030875412019668147,"[1, 0, 1, 0]",100,0.6,512
8,10.0,909,0.055573364021256566,"[1, 0, 1, 0]",100,0.6,512
16,10.0,1717,0.10222959701786749,"[1, 0, 1, 0]",100,0.6,512
32,10.0,3333,0.19310176602448337,"[1, 0, 1, 0]",100,0.6,512
64,10.0,6565,0.3736333190172445,"[1, 0, 1, 0]",100,0.6,512
128,10.0,13029,0.7297457120148465,"[1, 0, 1, 0]",100,0.6,512
256,10.0,25957,1.440769947017543,"[1, 0, 1, 0]",100,0.6,512
512,10.0,50702,2.8272641760122497,"[1, 0, 1, 0]",100,0.6,512
0,0.0,150,0.0030197979940567166,"[0, 1, 1, 0]",150,0.4,512
1,10.0,302,0.013704359997063875,"[1, 0, 1, 0]",150,0.4,512
2,10.0,453,0.024243655992904678,"[1, 0, 1, 0]",150,0.4,512
4,10.0,755,0.0430381549813319,"[1, 0, 1, 0]",150,0.4,512
8,10.0,1359,0.07979110200540163,"[1, 0, 1, 0]",150,0.4,512
16,10.0,2567,0.1476180510071572,"[1, 0, 1, 0]",150,0.4,512
32,10.0,4983,0.2810847779910546,"[1, 0, 1, 0]",150,0.4,512
64,10.0,9815,0.5447860400017817,"[1, 0, 1, 0]",150,0.4,512
128,10.0,19479,1.0738395160005894,"[1, 0, 1, 0]",150,0.4,512
256,10.0,38807,2.1242886270047165,"[1, 0, 1, 0]",150,0.4,512
512,10.0,75802,4.137054546008585,"[1, 0, 1, 0]",150,0.4,512
0,0.0,150,0.0030217930034268647,"[0, 1, 1, 0]",150,0.5,512
1,10.0,302,0.01476649401593022,"[1, 0, 1, 0]",150,0.5,512
2,10.0,453,0.026467388990567997,"[1, 0, 1, 0]",150,0.5,512
4,10.0,755,0.0464620619895868,"[1, 0, 1, 0]",150,0.5,512
8,10.0,1359,0.08317396001075394,"[1, 0, 1, 0]",150,0.5,512
16,10.0,2567,0.1533679940039292,"[1, 0, 1, 0]",150,0.5,512
32,10.0,4983,0.2868502030032687,"[1, 0, 1, 0]",150,0.5,512
64,10.0,9815,0.5512697109952569,"[1, 0, 1, 0]",150,0.5,512
128,10.0,19479,1.084538305993192,"[1, 0, 1, 0]",150,0.5,512
256,10.0,38807,2.138594751013443,"[1, 0, 1, 0]",150,0.5,512
512,10.0,75802,4.184447558014654,"[1, 0, 1, 0]",150,0.5,512
0,0.0,150,0.0029824070225004107,"[0, 1, 1, 0]",150,0.6,512
1,10.0,302,0.014714551012730226,"[1, 0, 1, 0]",150,0.6,512
2,10.0,453,0.026994850020855665,"[1, 0, 1, 0]",150,0.6,512
4,10.0,755,0.04788368599838577,"[1, 0, 1, 0]",150,0.6,512
8,10.0,1359,0.084968787006801,"[1, 0, 1, 0]",150,0.6,512
16,10.0,2567,0.15440220601158217,"[1, 0, 1, 0]",150,0.6,512
32,10.0,4983,0.2908578120113816,"[1, 0, 1, 0]",150,0.6,512
64,10.0,9815,0.5629036810132675,"[1, 0, 1, 0]",150,0.6,512
128,10.0,19479,1.0974867960030679,"[1, 0, 1, 0]",150,0.6,512
256,10.0,38807,2.1704792689997703,"[1, 0, 1, 0]",150,0.6,512
512,10.0,75802,4.221835363015998,"[1, 0, 1, 0]",150,0.6,512
0,0.0,200,0.0039081189897842705,"[0, 1, 1, 0]",200,0.4,512
1,10.0,402,0.01925165901775472,"[0, 0, 0, 1]",200,0.4,512
2,10.0,603,0.03458584100008011,"[0, 0, 0, 1]",200,0.4,512
4,10.0,1005,0.06168359000002965,"[0, 0, 0, 1]",200,0.4,512
8,10.0,1809,0.1112926040077582,"[0, 0, 0, 1]",200,0.4,512
16,10.0,3417,0.20606488300836645,"[0, 0, 0, 1]",200,0.4,512
32,10.0,6633,0.38382995800930075,"[0, 0, 0, 1]",200,0.4,512
64,10.0,13065,0.7393146649992559,"[0, 0, 0, 1]",200,0.4,512
128,10.0,25929,1.4469861600082368,"[0, 0, 0, 1]",200,0.4,512
256,10.0,51657,2.8507735400053207,"[0, 0, 0, 1]",200,0.4,512
512,10.0,100902,5.551199150009779,"[0, 0, 0, 1]",200,0.4,512
0,0.0,200,0.004093146009836346,"[0, 1, 1, 0]",200,0.5,512
1,10.0,402,0.019738511997275054,"[1, 0, 1, 0]",200,0.5,512
2,10.0,603,0.03561244800221175,"[1, 0, 1, 0]",200,0.5,512
4,10.0,1005,0.062384983990341425,"[1, 0, 1, 0]",200,0.5,512
8,10.0,1809,0.11173442000290379,"[1, 0, 1, 0]",200,0.5,512
16,10.0,3417,0.20539719899534248,"[1, 0, 1, 0]",200,0.5,512
32,10.0,6633,0.38330283999675885,"[1, 0, 1, 0]",200,0.5,512
64,10.0,13065,0.7491638470091857,"[1, 0, 1, 0]",200,0.5,512
128,10.0,25929,1.465016527014086,"[1, 0, 1, 0]",200,0.5,512
256,10.0,51657,2.879540504014585,"[1, 0, 1, 0]",200,0.5,512
512,10.0,100902,5.599737562006339,"[1, 0, 1, 0]",200,0.5,512
0,0.0,200,0.003914389992132783,"[0, 1, 1, 0]",200,0.6,512
1,10.0,402,0.020562794990837574,"[1, 0, 1, 0]",200,0.6,512
2,10.0,603,0.03737658800673671,"[1, 0, 1, 0]",200,0.6,512
4,10.0,1005,0.0664608929946553,"[1, 0, 1, 0]",200,0.6,512
8,10.0,1809,0.11728520100587048,"[1, 0, 1, 0]",200,0.6,512
16,10.0,3417,0.216789513011463,"[1, 0, 1, 0]",200,0.6,512
32,10.0,6633,0.40403291399707086,"[1, 0, 1, 0]",200,0.6,512
64,10.0,13065,0.7694944049871992,"[1, 0, 1, 0]",200,0.6,512
128,10.0,25929,1.4911928230139893,"[1, 0, 1, 0]",200,0.6,512
256,10.0,51657,2.94012137100799,"[1, 0, 1, 0]",200,0.6,512
512,10.0,100902,5.7008568109886255,"[1, 0, 1, 0]",200,0.6,512
