Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters,fast_mimic
16,10.0,2567,0.13703131501097232,"[0.0, 0.0, 0.0, 1.0]",False,150,0.75,512,True
32,10.0,4983,0.26235865798662417,"[0.0, 0.0, 0.0, 1.0]",False,150,0.75,512,True
64,10.0,9815,0.5084279789880384,"[0.0, 0.0, 0.0, 1.0]",False,150,0.75,512,True
128,10.0,19479,0.9824129059852567,"[0.0, 0.0, 0.0, 1.0]",False,150,0.75,512,True
256,10.0,38807,1.9055091959889978,"[0.0, 0.0, 0.0, 1.0]",False,150,0.75,512,True
512,10.0,75802,3.681130946992198,"[0.0, 0.0, 0.0, 1.0]",False,150,0.75,512,True
0,0.0,200,0.0038898919883649796,"[0, 1, 1, 0]",False,200,0.25,512,True
1,10.0,402,0.014450711983954534,"[1.0, 0.0, 1.0, 0.0]",False,200,0.25,512,True
2,10.0,603,0.025272074999520555,"[1.0, 0.0, 1.0, 0.0]",False,200,0.25,512,True
4,10.0,1005,0.04426415398484096,"[1.0, 0.0, 1.0, 0.0]",False,200,0.25,512,True
8,10.0,1809,0.07930227598990314,"[1.0, 0.0, 1.0, 0.0]",False,200,0.25,512,True
16,10.0,3417,0.145550025976263,"[1.0, 0.0, 1.0, 0.0]",False,200,0.25,512,True
32,10.0,6633,0.27467954097664915,"[1.0, 0.0, 1.0, 0.0]",False,200,0.25,512,True
64,10.0,13065,0.531148181995377,"[1.0, 0.0, 1.0, 0.0]",False,200,0.25,512,True
128,10.0,25929,1.0468202350020874,"[1.0, 0.0, 1.0, 0.0]",False,200,0.25,512,True
256,10.0,51657,2.0564329419867136,"[1.0, 0.0, 1.0, 0.0]",False,200,0.25,512,True
512,10.0,100902,3.9661704859754536,"[1.0, 0.0, 1.0, 0.0]",False,200,0.25,512,True
0,0.0,200,0.0038155849906615913,"[0, 1, 1, 0]",False,200,0.5,512,True
1,10.0,402,0.015123716002563015,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
2,10.0,603,0.027002677001291886,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
4,10.0,1005,0.04692041498492472,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
8,10.0,1809,0.08326530200429261,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
16,10.0,3417,0.1522048439946957,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
32,10.0,6633,0.2834408810012974,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
64,10.0,13065,0.5433191749907564,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
128,10.0,25929,1.0567192930029705,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
256,10.0,51657,2.055520889000036,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
512,10.0,100902,3.9532207059965003,"[1.0, 0.0, 1.0, 0.0]",False,200,0.5,512,True
0,0.0,200,0.003850028006127104,"[0, 1, 1, 0]",False,200,0.75,512,True
1,10.0,402,0.015780535992234945,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
2,10.0,603,0.028354067995678633,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
4,10.0,1005,0.0493772670160979,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
8,10.0,1809,0.08599297699402086,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
16,10.0,3417,0.15517661499325186,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
32,10.0,6633,0.28894242699607275,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
64,10.0,13065,0.5553654129907954,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
128,10.0,25929,1.0752449090068694,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
256,10.0,51657,2.1122143850079738,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
512,10.0,100902,4.025245819997508,"[1.0, 0.0, 1.0, 0.0]",False,200,0.75,512,True
0,0.0,250,0.004790228995261714,"[0, 1, 1, 0]",False,250,0.25,512,True
1,10.0,502,0.018143109016818926,"[1.0, 0.0, 1.0, 0.0]",False,250,0.25,512,True
2,10.0,753,0.03167908999603242,"[1.0, 0.0, 1.0, 0.0]",False,250,0.25,512,True
4,10.0,1255,0.05415876000188291,"[1.0, 0.0, 1.0, 0.0]",False,250,0.25,512,True
8,10.0,2259,0.09319470499758609,"[1.0, 0.0, 1.0, 0.0]",False,250,0.25,512,True
16,10.0,4267,0.17462207700009458,"[1.0, 0.0, 1.0, 0.0]",False,250,0.25,512,True
32,10.0,8283,0.3212756710126996,"[1.0, 0.0, 1.0, 0.0]",False,250,0.25,512,True
64,10.0,16315,0.59734212901094,"[1.0, 0.0, 1.0, 0.0]",False,250,0.25,512,True
128,10.0,32379,1.1494930850167293,"[1.0, 0.0, 1.0, 0.0]",False,250,0.25,512,True
256,10.0,64507,2.250604449014645,"[1.0, 0.0, 1.0, 0.0]",False,250,0.25,512,True
512,10.0,126002,4.292976193013601,"[1.0, 0.0, 1.0, 0.0]",False,250,0.25,512,True
0,0.0,250,0.0049379109987057745,"[0, 1, 1, 0]",False,250,0.5,512,True
1,10.0,502,0.01932251700782217,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
2,10.0,753,0.03390432702144608,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
4,10.0,1255,0.05711175102624111,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
8,10.0,2259,0.0978510660061147,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
16,10.0,4267,0.17228166601853445,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
32,10.0,8283,0.3154593250073958,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
64,10.0,16315,0.5944679700187407,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
128,10.0,32379,1.1462093820155133,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
256,10.0,64507,2.24518775800243,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
512,10.0,126002,4.295590037014335,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
0,0.0,250,0.004761332005728036,"[0, 1, 1, 0]",False,250,0.75,512,True
1,10.0,502,0.019261328998254612,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
2,10.0,753,0.034872738004196435,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
4,10.0,1255,0.05880934701417573,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
8,10.0,2259,0.09972964899498038,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
16,10.0,4267,0.17610022201552056,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
32,10.0,8283,0.3208531250129454,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
64,10.0,16315,0.6047995740082115,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
128,10.0,32379,1.1622712039970793,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
256,10.0,64507,2.256386441003997,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
512,10.0,126002,4.295166846015491,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
